Time (s),Voltage (mV)
879984.2839606,0.0
879984.2840521,0.0
879984.2841434,0.0
879984.2842344,0.0
879984.2843259,0.0
879984.2844175,0.0
879984.2845091,0.0
879984.284602,0.0
879984.2846926,0.0
879984.2847839,0.0
879984.2848745,0.0
879984.2849651,0.0
879984.2850552,0.0
879984.2851463,0.0
879984.2852377,0.0
879984.2853277,0.0
879984.2854177,0.0
879984.2855078,0.0
879984.2855989,0.0
879984.2856903,0.0
879984.2857816,0.0
879984.2858738,0.0
879984.2859648,0.0
879984.2860566,0.0
879984.2861484,0.0
879984.2862406,0.0
879984.2863315,0.0
879984.286424,0.0
879984.2865151,0.0
879984.2866054,0.0
879984.2866955,0.0
879984.2867855,0.0
879984.2868753,0.0
879984.2869659,0.0
879984.287056,0.0
879984.2871465,0.0
879984.2872371,3.0
879984.287328,0.0
879984.2874193,0.0
879984.2875108,0.0
879984.2876015,0.0
879984.2876919,0.0
879984.2877828,0.0
879984.2878736,0.0
879984.2879637,3.0
879984.2880552,0.0
879984.2881462,0.0
879984.2882365,3.0
879984.2883277,0.0
879984.2884191,0.0
879984.2885093,0.0
879984.2885999,0.0
879984.2886912,0.0
879984.2887829,0.0
879984.2888729,0.0
879984.2889626,0.0
879984.2890529,0.0
879984.2891434,0.0
879984.2892337,0.0
879984.2893244,0.0
879984.2894162,0.0
879984.2895082,0.0
879984.2895995,0.0
879984.2896929,0.0
879984.2897838,0.0
879984.2898738,0.0
879984.2899645,0.0
879984.2900547,0.0
879984.2901456,0.0
879984.2902374,0.0
879984.2903283,0.0
879984.2904208,0.0
879984.2905127,0.0
879984.2906042,0.0
879984.2906944,6.0
879984.2907849,0.0
879984.2908755,0.0
879984.2909657,0.0
879984.2910562,0.0
879984.291146,3.0
879984.2912365,0.0
879984.2913264,0.0
879984.2914175,0.0
879984.2915075,0.0
879984.2915974,0.0
879984.2916888,3.0
879984.2917811,0.0
879984.2918717,0.0
879984.2919631,0.0
879984.2920534,0.0
879984.2921446,3.0
879984.2922348,0.0
879984.2923255,0.0
879984.2924164,0.0
879984.2925075,0.0
879984.2925982,0.0
879984.2926886,0.0
879984.2927795,0.0
879984.2928708,0.0
879984.2929612,0.0
879984.2930521,0.0
879984.2931567,0.0
879984.293246,0.0
879984.2933351,0.0
879984.2934235,0.0
879984.2935118,0.0
879984.2936013,0.0
879984.2936905,0.0
879984.2937798,0.0
879984.2938689,0.0
879984.2939587,0.0
879984.2940476,3.0
879984.2941362,0.0
879984.2942252,0.0
879984.2943151,0.0
